field,value,meaning,lookup_file
AccessoryConnectionType,0,BLUETOOTH,crowdstrike_AccessoryConnectionType.csv
AccessoryConnectionType,1,USB_HOST,crowdstrike_AccessoryConnectionType.csv
AccessoryConnectionType,2,USB_DEVICE,crowdstrike_AccessoryConnectionType.csv
AccountStatus,0,PROVISIONED,crowdstrike_AccountStatus.csv
AccountStatus,1,OPERATIONAL,crowdstrike_AccountStatus.csv
AccountStatus,2,REGRESSION,crowdstrike_AccountStatus.csv
AllocationType,4096,MEM_COMMIT,crowdstrike_AllocationType.csv
AllocationType,8192,MEM_RESERVE,crowdstrike_AllocationType.csv
AllocationType,16384,MEM_DECOMMIT,crowdstrike_AllocationType.csv
AllocationType,32768,MEM_RELEASE,crowdstrike_AllocationType.csv
AllocationType,65536,MEM_FREE,crowdstrike_AllocationType.csv
AllocationType,524288,MEM_RESET,crowdstrike_AllocationType.csv
AmsiRegistrationState,0,AMSI_REGISTRATION_DISABLED,crowdstrike_AmsiRegistrationState.csv
AmsiRegistrationState,1,AMSI_REGISTRATION_ENABLED,crowdstrike_AmsiRegistrationState.csv
AmsiStatusCode,1,AMSI_REGISTER_SUCCESS,crowdstrike_AmsiStatusCode.csv
AmsiStatusCode,2,AMSI_REGISTER_FAILED,crowdstrike_AmsiStatusCode.csv
AmsiStatusCode,3,AMSI_UNREGISTER_SUCCESS,crowdstrike_AmsiStatusCode.csv
AmsiStatusCode,4,AMSI_UNREGISTER_FAILED,crowdstrike_AmsiStatusCode.csv
AndroidManifestFragmentType,1,BROADCAST_RECEIVERS,crowdstrike_AndroidManifestFragmentType.csv
AndroidManifestFragmentType,2,USES_PERMISSIONS,crowdstrike_AndroidManifestFragmentType.csv
AndroidManifestFragmentType,3,SERVICES,crowdstrike_AndroidManifestFragmentType.csv
AndroidManifestFragmentType,4,ACTIVITIES,crowdstrike_AndroidManifestFragmentType.csv
AndroidModuleId,1,CONTAINER,crowdstrike_AndroidModuleId.csv
AndroidModuleId,2,VPN,crowdstrike_AndroidModuleId.csv
AndroidModuleId,3,NETWORK_PREVENTION,crowdstrike_AndroidModuleId.csv
AndroidModuleId,4,NETWORK_DETECTION,crowdstrike_AndroidModuleId.csv
AndroidModuleState,1,DISABLED,crowdstrike_AndroidModuleState.csv
AndroidModuleState,2,ENABLED,crowdstrike_AndroidModuleState.csv
AndroidModuleState,3,PENDING_ACTIVATION,crowdstrike_AndroidModuleState.csv
AndroidModuleState,4,ERROR,crowdstrike_AndroidModuleState.csv
AppPathFlag,0,APP_PATH_INVALID,crowdstrike_AppPathFlag.csv
AppPathFlag,1,DIRECTORY_CUSTOM,crowdstrike_AppPathFlag.csv
AppPathFlag,2,FILE_CUSTOM,crowdstrike_AppPathFlag.csv
AppPathFlag,3,FILE_DISPLAY_ICON,crowdstrike_AppPathFlag.csv
AppPathFlag,4,FILE_UNINSTALL_STRING,crowdstrike_AppPathFlag.csv
AppPathFlag,5,FILE_MODIFY_PATH,crowdstrike_AppPathFlag.csv
AppPathFlag,6,FILE_CLSID_LOCAL_SERVER32,crowdstrike_AppPathFlag.csv
AppPathFlag,7,FILE_CLSID_INPROC_SERVER32,crowdstrike_AppPathFlag.csv
AppPathFlag,8,DIRECTORY_INSTALL_LOCATION,crowdstrike_AppPathFlag.csv
AppPathFlag,9,DIRECTORY_INSTALL_LOCATION_FAILED_MSI,crowdstrike_AppPathFlag.csv
AppPathFlag,10,FILE_MSI_LOCAL_PACKAGE,crowdstrike_AppPathFlag.csv
AppPathFlag,11,FAILED_NO_MSI_FILE,crowdstrike_AppPathFlag.csv
AppPathFlag,12,FAILED_NO_UNINSTALL_INFO,crowdstrike_AppPathFlag.csv
AppPathFlag,13,NOT_AVAILABLE_CUSTOM,crowdstrike_AppPathFlag.csv
AppPathFlag,14,FILESYSTEM_INDEX,crowdstrike_AppPathFlag.csv
AppProvider,0,UNKNOWN,crowdstrike_AppProvider.csv
AppProvider,1,RPM,crowdstrike_AppProvider.csv
AppProvider,2,DPKG,crowdstrike_AppProvider.csv
AppProvider,3,APPLE_MAC_APP_STORE,crowdstrike_AppProvider.csv
AppType,0,TYPE_ALL,crowdstrike_AppType.csv
AppType,1,TYPE_UNINSTALL,crowdstrike_AppType.csv
AppType,2,TYPE_CLSID,crowdstrike_AppType.csv
AppType,3,TYPE_CUSTOM,crowdstrike_AppType.csv
AppType,4,TYPE_APPLE_BUNDLE,crowdstrike_AppType.csv
AppType,1000,TYPE_INVALID,crowdstrike_AppType.csv
AsepClass,0,UNKNOWN,crowdstrike_AsepClass.csv
AsepClass,1,SYSTEM_STARTUP_AUTORUN,crowdstrike_AsepClass.csv
AsepClass,2,SYSTEM_SHUTDOWN_AUTORUN,crowdstrike_AsepClass.csv
AsepClass,3,USER_LOGON_AUTORUN,crowdstrike_AsepClass.csv
AsepClass,4,USER_LOGOFF_AUTORUN,crowdstrike_AsepClass.csv
AsepClass,5,APP_START_AUTORUN,crowdstrike_AsepClass.csv
AsepClass,6,APP_EXTENSION,crowdstrike_AsepClass.csv
AsepClass,7,SERVICE,crowdstrike_AsepClass.csv
AsepClass,8,AUTHENTICATION,crowdstrike_AsepClass.csv
AsepClass,9,CORE_PROCESSES,crowdstrike_AsepClass.csv
AsepClass,10,CUSTOM_PROCESSES,crowdstrike_AsepClass.csv
AsepClass,11,CORE_SERVICES,crowdstrike_AsepClass.csv
AsepClass,12,CORE_SERVICE_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,13,SERVER_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,14,NETWORK_SERVICE_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,15,LANG_SERVICE_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,16,MULTIMEDIA_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,17,SHELL_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,18,IE_COM_PLUGINS,crowdstrike_AsepClass.csv
AsepClass,19,COM_REGISTRATION,crowdstrike_AsepClass.csv
AsepClass,20,PRINTERS,crowdstrike_AsepClass.csv
AsepClass,21,TERMINAL_SERVER,crowdstrike_AsepClass.csv
AsepClass,22,GRAPHICS_CORE,crowdstrike_AsepClass.csv
AsepClass,23,SYSTEM_CONFIG,crowdstrike_AsepClass.csv
AsepClass,100,BOOT_CONFIGURATION_DATA,crowdstrike_AsepClass.csv
AsepClass,101,CROWDSTRIKE_KEY,crowdstrike_AsepClass.csv
AsepValueType,0,UNKNOWN,crowdstrike_AsepValueType.csv
AsepValueType,1,CMD_LINE,crowdstrike_AsepValueType.csv
AsepValueType,2,DLL_PATH,crowdstrike_AsepValueType.csv
AsepValueType,3,DLL_NAME,crowdstrike_AsepValueType.csv
AsepValueType,4,APP_NAME,crowdstrike_AsepValueType.csv
AsepValueType,5,GUID,crowdstrike_AsepValueType.csv
AuthenticationId,0,INVALID_LUID,crowdstrike_AuthenticationId.csv
AuthenticationId,996,NETWORK_SERVICE,crowdstrike_AuthenticationId.csv
AuthenticationId,997,LOCAL_SERVICE,crowdstrike_AuthenticationId.csv
AuthenticationId,999,SYSTEM,crowdstrike_AuthenticationId.csv
AuthenticationId,1000,RESERVED_LUID_MAX,crowdstrike_AuthenticationId.csv
BatteryStatus,0,CHARGING,crowdstrike_BatteryStatus.csv
BatteryStatus,1,DISCHARGING,crowdstrike_BatteryStatus.csv
BatteryStatus,2,FULL,crowdstrike_BatteryStatus.csv
BatteryStatus,3,NOT_CHARGING,crowdstrike_BatteryStatus.csv
BatteryStatus,4,UNKNOWN,crowdstrike_BatteryStatus.csv
BillingType,0,DEFAULT_BILLING,crowdstrike_BillingType.csv
BillingType,1,METERED_BILLING,crowdstrike_BillingType.csv
BlockingClassId,0,CLID_INVALID_SOURCE,crowdstrike_BlockingClassId.csv
BlockingClassId,16778217,CLID_PROCESS_SOURCE,crowdstrike_BlockingClassId.csv
BlockingClassId,16778225,CLID_FS_SOURCE,crowdstrike_BlockingClassId.csv
BlockingClassId,67109947,CLID_FS_PEWRITTEN,crowdstrike_BlockingClassId.csv
BluetoothStatus,0,UNKNOWN,crowdstrike_BluetoothStatus.csv
BluetoothStatus,1,UNAVAILABLE,crowdstrike_BluetoothStatus.csv
BluetoothStatus,2,UNAUTHORIZED,crowdstrike_BluetoothStatus.csv
BluetoothStatus,3,OFF,crowdstrike_BluetoothStatus.csv
BluetoothStatus,4,ON,crowdstrike_BluetoothStatus.csv
BootTimeFunctionalityLevel,255,BOOT_FUNCTIONALITY_LEVEL_UNKNOWN,crowdstrike_BootTimeFunctionalityLevel.csv
BuildType,1,RTM,crowdstrike_BuildType.csv
BuildType,2,LDR,crowdstrike_BuildType.csv
BuildType,3,GDR,crowdstrike_BuildType.csv
CSAStatus,0,STATUS_SUCCESS,crowdstrike_CSAStatus.csv
CallStackModuleNamesVersion,0,INVALID_VERSION,crowdstrike_CallStackModuleNamesVersion.csv
CallStackModuleNamesVersion,5,CSMN_FORMAT_5,crowdstrike_CallStackModuleNamesVersion.csv
CallStackModuleNamesVersion,6,CSMN_FORMAT_6,crowdstrike_CallStackModuleNamesVersion.csv
CallStackModuleNamesVersion,7,CSMN_FORMAT_7,crowdstrike_CallStackModuleNamesVersion.csv
CallStackModuleNamesVersion,8,CSMN_FORMAT_8,crowdstrike_CallStackModuleNamesVersion.csv
ChannelId,13,SBWL,crowdstrike_ChannelId.csv
ChannelId,58,SPOTLIGHT_CLSID,crowdstrike_ChannelId.csv
ChannelId,90,UMPPC_IOCTL_SUPPLEMENT,crowdstrike_ChannelId.csv
ChannelId,91,DRIVER_PREVENTION,crowdstrike_ChannelId.csv
ChannelId,4294967295,ALL,crowdstrike_ChannelId.csv
ClientId,1,RANSOMWARE_DIRECTORY_TRAVERSAL,crowdstrike_ClientId.csv
ClientId,2,RANSOMWARE_DIRECTORY_TRAVERSAL_HIGH_CONFIDENCE,crowdstrike_ClientId.csv
ClientId,3,RANSOMWARE_DIRECTORY_TRAVERSAL_V2,crowdstrike_ClientId.csv
ClientId,16,RANSOMWARE_SCENARIO_1,crowdstrike_ClientId.csv
ClientId,17,RANSOMWARE_SCENARIO_2,crowdstrike_ClientId.csv
ClientId,18,RANSOMWARE_SCENARIO_4,crowdstrike_ClientId.csv
ClientId,19,RANSOMWARE_SCENARIO_3,crowdstrike_ClientId.csv
ClientId,32,SENSITIVE_FILES,crowdstrike_ClientId.csv
ClientId,48,WEBSHELL_RECON_SHORT,crowdstrike_ClientId.csv
ClientId,49,WEBSHELL_RECON_LONG,crowdstrike_ClientId.csv
ClientId,50,WEBSHELL_SUSPICIOUS_CMD,crowdstrike_ClientId.csv
CloudErrorCode,1,RR_INITIALIZATION_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,2,RR_INSTANTIATION_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,3,RR_EXECUTION_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,4,RR_EXCEPTION_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,5,RR_ENTITLEMENT_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,6,RR_INVALID_COMMAND_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,7,RR_DISABLED_ERROR,crowdstrike_CloudErrorCode.csv
CloudErrorCode,8,RR_NOT_IMPLEMENTED_ERROR,crowdstrike_CloudErrorCode.csv
CloudPlatform,1,AWS,crowdstrike_CloudPlatform.csv
CloudPlatform,2,AZURE,crowdstrike_CloudPlatform.csv
CloudPlatform,3,GCP,crowdstrike_CloudPlatform.csv
ConnectType,0,CONNECT_INVALID,crowdstrike_ConnectType.csv
ConnectType,1,CONNECT_DIRECT,crowdstrike_ConnectType.csv
ConnectType,2,CONNECT_WPAD,crowdstrike_ConnectType.csv
ConnectType,3,CONNECT_IE_AUTOPROXY,crowdstrike_ConnectType.csv
ConnectType,4,CONNECT_IE_PROXY,crowdstrike_ConnectType.csv
ConnectType,5,CONNECT_SIMPLESTORE_AUTOCONFIG,crowdstrike_ConnectType.csv
ConnectType,6,CONNECT_CACHE_PROXY,crowdstrike_ConnectType.csv
ConnectType,7,CONNECT_PERSISTED_PROXY,crowdstrike_ConnectType.csv
ConnectType,8,CONNECT_APP_PROXY,crowdstrike_ConnectType.csv
ConnectType,9,CONNECT_DIRECT_DNS_BYPASS,crowdstrike_ConnectType.csv
ConnectType,10,CONNECT_CACHE_PROXYFORURL_WPAD,crowdstrike_ConnectType.csv
ConnectType,11,CONNECT_CACHE_PROXYFORURL_PACURL,crowdstrike_ConnectType.csv
ConnectType,12,CONNECT_CACHE_PROXYFORURL_IE_PACURL,crowdstrike_ConnectType.csv
ConnectionCipher,0,NO_ENCRYPTION,crowdstrike_ConnectionCipher.csv
ConnectionCipher,26113,CALG_DES,crowdstrike_ConnectionCipher.csv
ConnectionCipher,26114,CALG_RC2,crowdstrike_ConnectionCipher.csv
ConnectionCipher,26115,CALG_3DES,crowdstrike_ConnectionCipher.csv
ConnectionCipher,26126,CALG_AES_128,crowdstrike_ConnectionCipher.csv
ConnectionCipher,26128,CALG_AES_256,crowdstrike_ConnectionCipher.csv
ConnectionCipher,26625,CALG_RC4,crowdstrike_ConnectionCipher.csv
ConnectionDirection,0,DIRECTION_OUTBOUND,crowdstrike_ConnectionDirection.csv
ConnectionDirection,1,DIRECTION_INBOUND,crowdstrike_ConnectionDirection.csv
ConnectionDirection,2,DIRECTION_NEITHER,crowdstrike_ConnectionDirection.csv
ConnectionDirection,3,DIRECTION_BOTH,crowdstrike_ConnectionDirection.csv
ConnectionExchange,41984,CALG_RSA_KEYX,crowdstrike_ConnectionExchange.csv
ConnectionExchange,43522,CALG_DH_EPHEM,crowdstrike_ConnectionExchange.csv
ConnectionHash,32771,CALG_MD5,crowdstrike_ConnectionHash.csv
ConnectionHash,32772,CALG_SHA,crowdstrike_ConnectionHash.csv
ConnectionHash,32780,CALG_SHA_256,crowdstrike_ConnectionHash.csv
ConnectionHash,32781,CALG_SHA_384,crowdstrike_ConnectionHash.csv
ConnectionProtocol,1,SP_PROT_PCT1_SERVER,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,2,SP_PROT_PCT1_CLIENT,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,4,SP_PROT_SSL2_SERVER,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,8,SP_PROT_SSL2_CLIENT,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,16,SP_PROT_SSL3_SERVER,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,32,SP_PROT_SSL3_CLIENT,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,64,SP_PROT_TLS1_SERVER,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,128,SP_PROT_TLS1_CLIENT,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,256,SP_PROT_TLS1_1_SERVER,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,512,SP_PROT_TLS1_1_CLIENT,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,1024,SP_PROT_TLS1_2_SERVER,crowdstrike_ConnectionProtocol.csv
ConnectionProtocol,2048,SP_PROT_TLS1_2_CLIENT,crowdstrike_ConnectionProtocol.csv
ContainerizationErrorCode,0,NO_ERROR,crowdstrike_ContainerizationErrorCode.csv
ContainerizationErrorCode,1,UNKNOWN_ERROR,crowdstrike_ContainerizationErrorCode.csv
ContainerizationErrorCode,2,NOT_ENOUGH_SPACE_ERROR,crowdstrike_ContainerizationErrorCode.csv
ContainerizationErrorCode,3,METERED_NETWORK_ERROR,crowdstrike_ContainerizationErrorCode.csv
ContainerizationErrorCode,4,NETWORK_ERROR,crowdstrike_ContainerizationErrorCode.csv
ContainerizationErrorCode,5,IO_ERROR,crowdstrike_ContainerizationErrorCode.csv
ControlStatus,0,SCAN_STARTED,crowdstrike_ControlStatus.csv
ControlStatus,1,SCAN_FINISHED,crowdstrike_ControlStatus.csv
ControlStatus,2,SCAN_ERROR_ENCOUNTERED,crowdstrike_ControlStatus.csv
ControlStatus,3,ACCOUNT_STATUS_CHANGED,crowdstrike_ControlStatus.csv
ControlStatus,4,SEARCH_STARTED,crowdstrike_ControlStatus.csv
ControlStatus,5,SEARCH_FINISHED,crowdstrike_ControlStatus.csv
CpuVendor,0,INTEL,crowdstrike_CpuVendor.csv
CpuVendor,1,AMD,crowdstrike_CpuVendor.csv
CrashLoadedModulesVersion,0,INITIAL_VERSION,crowdstrike_CrashLoadedModulesVersion.csv
CrashThreadCallStackVersion,0,INITIAL_VERSION,crowdstrike_CrashThreadCallStackVersion.csv
CreateProcessType,0,UNAVAILABLE,crowdstrike_CreateProcessType.csv
CreateProcessType,1,UNKNOWN,crowdstrike_CreateProcessType.csv
CreateProcessType,2,NTCREATEPROCESS,crowdstrike_CreateProcessType.csv
CreateProcessType,3,CREATEPROCESS,crowdstrike_CreateProcessType.csv
CreateProcessType,4,SHELLEXECUTE,crowdstrike_CreateProcessType.csv
CreateProcessType,5,CRT_SYSTEM,crowdstrike_CreateProcessType.csv
CurrentFunctionalityLevel,255,CURRENT_FUNCTIONALITY_LEVEL_UNKNOWN,crowdstrike_CurrentFunctionalityLevel.csv
DcPolicyAction,0,ALLOW,crowdstrike_DcPolicyAction.csv
DcPolicyAction,1,BLOCK,crowdstrike_DcPolicyAction.csv
DcPolicyAction,2,MASSSTORAGE,crowdstrike_DcPolicyAction.csv
DcPolicyBlockTechnique,0,NONE,crowdstrike_DcPolicyBlockTechnique.csv
DcPolicyBlockTechnique,1,ANY,crowdstrike_DcPolicyBlockTechnique.csv
DcPolicyBlockTechnique,2,INSTALLATION_STRINGS,crowdstrike_DcPolicyBlockTechnique.csv
DcPolicyBlockTechnique,3,START_IRP,crowdstrike_DcPolicyBlockTechnique.csv
DcPolicyMatchMethod,1,DEVICECLASS,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,2,DEVICECLASS_VID,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,3,DEVICECLASS_VID_PID,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,4,DEVICECLASS_VID_PID_SERIAL,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,5,DEVICECLASS_SUBCLASS_PROTOCOL,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,6,ANYCLASS_VID,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,7,ANYCLASS_VID_PID,crowdstrike_DcPolicyMatchMethod.csv
DcPolicyMatchMethod,8,ANYCLASS_VID_PID_SERIAL,crowdstrike_DcPolicyMatchMethod.csv
DeactivationErrorCode,0,NO_ERROR,crowdstrike_DeactivationErrorCode.csv
DeactivationErrorCode,1,UNKNOWN_ERROR,crowdstrike_DeactivationErrorCode.csv
DeactivationErrorCode,2,CONTAINER_SHUTDOWN_ERROR,crowdstrike_DeactivationErrorCode.csv
DeactivationErrorCode,3,CONTAINER_WIPE_ERROR,crowdstrike_DeactivationErrorCode.csv
DeviceConnectionStatus,1,CONNECTED,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,2,FAILED_ENUMERATION,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,3,GENERAL_FAILURE,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,4,CAUSED_OVER_CURRENT,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,5,NOT_ENOUGH_POWER,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,6,NOT_ENOUGH_BANDWIDTH,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,7,HUB_NESTED_TOO_DEEPLY,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,8,IN_LEGACY_HUB,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,9,ENUMERATING,crowdstrike_DeviceConnectionStatus.csv
DeviceConnectionStatus,10,RESET,crowdstrike_DeviceConnectionStatus.csv
DnsResponseType,0,UNKNOWN,crowdstrike_DnsResponseType.csv
DnsResponseType,1,CACHE,crowdstrike_DnsResponseType.csv
DnsResponseType,2,WIRE,crowdstrike_DnsResponseType.csv
DriverLoadFlags,0,NONE,crowdstrike_DriverLoadFlags.csv
DriverLoadFlags,1,DRIVER_RUNDOWN,crowdstrike_DriverLoadFlags.csv
EndpointDescriptorAttributes,0,CONTROL_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,1,ISOCHRONOUS_NOSYNCH_DATA_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,2,BULK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,3,PERIODIC_INTERRUPT_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,5,ISOCHRONOUS_ASYNCH_DATA_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,9,ISOCHRONOUS_ADAPTIVE_DATA_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,13,ISOCHRONOUS_SYNCH_DATA_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,17,ISOCHRONOUS_NOSYNCH_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,19,NOTIFICATION_INTERRUPT_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,21,ISOCHRONOUS_ASYNCH_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,25,ISOCHRONOUS_ADAPTIVE_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,29,ISOCHRONOUS_SYNCH_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,33,ISOCHRONOUS_NOSYNCH_IMPLICIT_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,37,ISOCHRONOUS_ASYNCH_IMPLICIT_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,41,ISOCHRONOUS_ADAPTIVE_IMPLICIT_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
EndpointDescriptorAttributes,45,ISOCHRONOUS_SYNCH_IMPLICIT_FEEDBACK_TRANSFER,crowdstrike_EndpointDescriptorAttributes.csv
ErrorSource,0,ERROR_SOURCE_INVALID_LOW,crowdstrike_ErrorSource.csv
ErrorSource,1,ERROR_SOURCE_ETW_LIB,crowdstrike_ErrorSource.csv
ErrorSource,2,ERROR_SOURCE_ETW_CONSUMER,crowdstrike_ErrorSource.csv
ErrorStatus,1611792385,WARNING_CONFIGZERO_FALLBACK,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276032,ERROR_UNSPECIFIC_FAILURE,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276033,ERROR_UNHANDLED_EVENT_TYPE,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276034,ERROR_REGISTRY_LEFT_OPEN,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276035,ERROR_SERVICE_RESTART,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276036,ERROR_RPC_PROXY_TYPE,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276037,ERROR_RELEASE_MISMATCH,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276038,ERROR_MISSING_AID,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276039,ERROR_OSFM_FEATURE_MISSING,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276040,ERROR_UPDATE_FAILURE,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276041,ERROR_UNSUPPORTED_COMPUTER_CONFIGURATION,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276042,ERROR_USER_CALLBACK_REGISTRATION_FAILED,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276043,ERROR_UM_INJECTION_ABORTED,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276044,ERROR_UNLOAD_FAILURE,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276045,ERROR_UM_INJECTION_FAILURE,crowdstrike_ErrorStatus.csv
ErrorStatus,3759276046,ERROR_INLINE_HOOKING_FAILED,crowdstrike_ErrorStatus.csv
